School,id,SCHID,LEA,class,dindex,pctwhite,pctblack,schoolsum,pctlatinx,n,Name,division,d_index,metric,urban,mostly,rural,Expenditure_per_pupil,census,pct_frpl,pct_apib,pct_adv,pct_hisp,pct_ai_na,pct_asian,pct_black,pct_nwopi,pct_white,pct_2more,pct_rural,n_Advanced,n_ADV FRPL,n_ADV LEP,n_ADV NA,n_ADV Asian,n_ADV Black,n_ADV Latinx,n_ADV White,pct_nonwhite_adv
Gate City High,84,01532,SCOTT CO PBLC SCHS,bio,0.08539536157779404,0.956081081081081,0.010135135135135137,296,0.013513513513513514,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Gate City High,84,01532,SCOTT CO PBLC SCHS,gate,0.045429962141698255,0.9767441860465116,0,43,NA,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Gate City High,84,01532,SCOTT CO PBLC SCHS,alg2,0.11819021237303762,0.9385964912280702,0.008771929824561401,114,0.017543859649122806,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Gate City High,84,01532,SCOTT CO PBLC SCHS,enr,0.09734056018504078,0.94972067039106145,0.00931098696461825,537,0.0186219739292365,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Rye Cove High,84,01536,SCOTT CO PBLC SCHS,alg11112,0.4375,1,0,4,NA,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Rye Cove High,84,01536,SCOTT CO PBLC SCHS,alg10910,0.3836111111111111,0.9215686274509804,0,60,NA,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Rye Cove High,84,01536,SCOTT CO PBLC SCHS,chem,0.06243496357960443,0.967741935483871,0,31,0,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Rye Cove High,84,01536,SCOTT CO PBLC SCHS,bio,0.042317030870620775,0.978494623655914,0,93,0.010752688172043012,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Rye Cove High,84,01536,SCOTT CO PBLC SCHS,gate,0,1,0,26,NA,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Rye Cove High,84,01536,SCOTT CO PBLC SCHS,alg2,0.08677685950413205,0.9545454545454546,0,22,0.045454545454545456,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
