School,SCHID,course,trackedness,dindex,pctblack,pctlatinx,pctwhite,schpctblack,schpctlatinx,schpctwhite,id,LEA,schoolsum,division,d_index,urban,mostly,rural,Expenditure_per_pupil,census,pct_frpl,schpop,discrepancy_black,discrepancy_latinx
Great Bridge High,02031,gate,2.1538461538461537,0.37006489994591696,0.0755813953488372,0,0.7848837209302325,0.20230381569474443,0.07919366450683946,0.6234701223902088,136,CHESAPEAKE CITY PBLC SCHS,172,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,1389,-0.12672242034590722,-0.07919366450683946
Great Bridge High,02031,apany,2.1538461538461537,0.48249044882041514,0.10437710437710439,0.07744107744107744,0.7037037037037037,0.20230381569474443,0.07919366450683946,0.6234701223902088,136,CHESAPEAKE CITY PBLC SCHS,297,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,1389,-0.09792671131764004,-0.0017525870657620207
Great Bridge High,02031,alg2,2.1538461538461537,0.5565159574468086,0.1702127659574468,0.09042553191489362,0.6329787234042553,0.20230381569474443,0.07919366450683946,0.6234701223902088,136,CHESAPEAKE CITY PBLC SCHS,376,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,1389,-0.03209104973729762,0.011231867408054166
Grassfield High,02765,alg11112,2.1538461538461537,0.8488888888888888,0.2,0,0.49999999999999994,0.15578568212516886,0.08779828905898245,0.6294461954074742,136,CHESAPEAKE CITY PBLC SCHS,15,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,2221,0.044214317874831155,-0.08779828905898245
Grassfield High,02765,alg10910,2.1538461538461537,0.7260080634699903,0.1813186813186813,0,0.5851648351648352,0.15578568212516886,0.08779828905898245,0.6294461954074742,136,CHESAPEAKE CITY PBLC SCHS,439,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,2221,0.025532999193512457,-0.08779828905898245
Grassfield High,02765,chem,2.1538461538461537,0.5481583656763178,0.118895966029724,0.08492569002123142,0.6475583864118896,0.15578568212516886,0.08779828905898245,0.6294461954074742,136,CHESAPEAKE CITY PBLC SCHS,471,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,2221,-0.03688971609544485,-0.002872599037751028
Grassfield High,02765,bio,2.1538461538461537,0.532808116122492,0.14763552479815456,0.07497116493656286,0.6562860438292965,0.15578568212516886,0.08779828905898245,0.6294461954074742,136,CHESAPEAKE CITY PBLC SCHS,867,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,2221,-0.008150157327014296,-0.012827124122419584
Grassfield High,02765,gate,2.1538461538461537,0.38686980609418287,0.05263157894736842,0,0.7736842105263158,0.15578568212516886,0.08779828905898245,0.6294461954074742,136,CHESAPEAKE CITY PBLC SCHS,380,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,2221,-0.10315410317780044,-0.08779828905898245
Grassfield High,02765,apany,2.1538461538461537,0.5333686067019401,0.10793650793650794,0.0873015873015873,0.6603174603174603,0.15578568212516886,0.08779828905898245,0.6294461954074742,136,CHESAPEAKE CITY PBLC SCHS,630,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,2221,-0.047849174188660915,-4.967017573951488e-4
Grassfield High,02765,alg2,2.1538461538461537,0.5645244690674055,0.16842105263157897,0.07543859649122807,0.6263157894736842,0.15578568212516886,0.08779828905898245,0.6294461954074742,136,CHESAPEAKE CITY PBLC SCHS,570,2,0.6526090959116613,1,0,0,11616,222209,0.35975009838646205,2221,0.012635370506410115,-0.012359692567754377
Manchester High,00056,alg11112,2.5384615384615383,NaN,0,0,NaN,0.2644422310756972,0.10657370517928287,0.5667330677290837,21,CHESTERFIELD CO PBLC SCHS,0,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,2008,-0.2644422310756972,-0.10657370517928287
Manchester High,00056,alg10910,2.5384615384615383,0.8273381294964028,0.35,0,0.43000000000000005,0.2644422310756972,0.10657370517928287,0.5667330677290837,21,CHESTERFIELD CO PBLC SCHS,139,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,2008,0.08555776892430278,-0.10657370517928287
Manchester High,00056,chem,2.5384615384615383,0.6120239016056236,0.26530612244897966,0.10787172011661808,0.5510204081632653,0.2644422310756972,0.10657370517928287,0.5667330677290837,21,CHESTERFIELD CO PBLC SCHS,343,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,2008,8.63891373282466e-4,0.0012980149373352096
Manchester High,00056,bio,2.5384615384615383,0.5926285306440171,0.2907488986784141,0.10866372980910426,0.5565345080763583,0.2644422310756972,0.10657370517928287,0.5667330677290837,21,CHESTERFIELD CO PBLC SCHS,681,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,2008,0.026306667602716882,0.0020900246298213854
Manchester High,00056,gate,2.5384615384615383,0.5571525577184246,0.22074468085106386,0,0.6196808510638298,0.2644422310756972,0.10657370517928287,0.5667330677290837,21,CHESTERFIELD CO PBLC SCHS,376,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,2008,-0.04369755022463334,-0.10657370517928287
Manchester High,00056,apany,2.5384615384615383,0.5687266030672624,0.21703296703296704,0.0989010989010989,0.6098901098901099,0.2644422310756972,0.10657370517928287,0.5667330677290837,21,CHESTERFIELD CO PBLC SCHS,364,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,2008,-0.04740926404273016,-0.007672606278183974
Manchester High,00056,alg2,2.5384615384615383,0.5726105431499924,0.2416452442159383,0.11053984575835475,0.596401028277635,0.2644422310756972,0.10657370517928287,0.5667330677290837,21,CHESTERFIELD CO PBLC SCHS,389,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,2008,-0.022796986859758894,0.003966140579071881
Clover Hill High,00324,alg11112,2.5384615384615383,0.8799999999999999,0,0,0.3333333333333333,0.22364217252396165,0.08892438764643237,0.564430244941427,21,CHESTERFIELD CO PBLC SCHS,5,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1878,-0.22364217252396165,-0.08892438764643237
Clover Hill High,00324,alg10910,2.5384615384615383,0.7663966049382717,0.4736842105263158,0,0.3684210526315789,0.22364217252396165,0.08892438764643237,0.564430244941427,21,CHESTERFIELD CO PBLC SCHS,72,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1878,0.25004203800235414,-0.08892438764643237
Clover Hill High,00324,chem,2.5384615384615383,0.5854369473057022,0.16356107660455488,0.07246376811594203,0.6086956521739131,0.22364217252396165,0.08892438764643237,0.564430244941427,21,CHESTERFIELD CO PBLC SCHS,483,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1878,-0.060081095919406774,-0.016460619530490342
Clover Hill High,00324,bio,2.5384615384615383,0.5971442823294677,0.17171717171717174,0.08080808080808081,0.5959595959595959,0.22364217252396165,0.08892438764643237,0.564430244941427,21,CHESTERFIELD CO PBLC SCHS,594,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1878,-0.05192500080678991,-0.008116306838351559
Clover Hill High,00324,gate,2.5384615384615383,0.5159445802358127,0.11565836298932385,0,0.6743772241992882,0.22364217252396165,0.08892438764643237,0.564430244941427,21,CHESTERFIELD CO PBLC SCHS,562,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1878,-0.1079838095346378,-0.08892438764643237
Clover Hill High,00324,apany,2.5384615384615383,0.5106728373086509,0.10754716981132077,0.06981132075471698,0.6792452830188679,0.22364217252396165,0.08892438764643237,0.564430244941427,21,CHESTERFIELD CO PBLC SCHS,530,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1878,-0.11609500271264088,-0.019113066891715394
Clover Hill High,00324,alg2,2.5384615384615383,0.6746572072766798,0.23848238482384823,0.12195121951219512,0.4932249322493225,0.22364217252396165,0.08892438764643237,0.564430244941427,21,CHESTERFIELD CO PBLC SCHS,369,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1878,0.01484021229988658,0.033026831865762746
Lloyd C. Bird High,00337,alg11112,2.5384615384615383,0.8611111111111112,0.375,0,0.12499999999999999,0.3890063424947146,0.21511627906976744,0.3287526427061311,21,CHESTERFIELD CO PBLC SCHS,12,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1892,-0.014006342494714608,-0.21511627906976744
Lloyd C. Bird High,00337,alg10910,2.5384615384615383,0.8239644970414203,0.41860465116279066,0,0.1317829457364341,0.3890063424947146,0.21511627906976744,0.3287526427061311,21,CHESTERFIELD CO PBLC SCHS,182,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1892,0.029598308668076057,-0.21511627906976744
Lloyd C. Bird High,00337,chem,2.5384615384615383,0.702806699864192,0.3829787234042553,0.26595744680851063,0.2765957446808511,0.3890063424947146,0.21511627906976744,0.3287526427061311,21,CHESTERFIELD CO PBLC SCHS,188,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1892,-0.006027619090459291,0.0508411677387432
Lloyd C. Bird High,00337,bio,2.5384615384615383,0.6817166841875062,0.4265927977839335,0.24376731301939059,0.2742382271468144,0.3890063424947146,0.21511627906976744,0.3287526427061311,21,CHESTERFIELD CO PBLC SCHS,361,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1892,0.03758645528921889,0.02865103394962315
Lloyd C. Bird High,00337,gate,2.5384615384615383,0.712249527410208,0.3565217391304348,0,0.3347826086956522,0.3890063424947146,0.21511627906976744,0.3287526427061311,21,CHESTERFIELD CO PBLC SCHS,230,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1892,-0.03248460336427983,-0.21511627906976744
Lloyd C. Bird High,00337,apany,2.5384615384615383,0.7170099592575826,0.3776595744680851,0.2127659574468085,0.2978723404255319,0.3890063424947146,0.21511627906976744,0.3287526427061311,21,CHESTERFIELD CO PBLC SCHS,188,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1892,-0.011346768026629483,-0.002350321622958923
Lloyd C. Bird High,00337,alg2,2.5384615384615383,0.6754015943251666,0.4315352697095436,0.22406639004149378,0.2946058091286307,0.3890063424947146,0.21511627906976744,0.3287526427061311,21,CHESTERFIELD CO PBLC SCHS,241,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1892,0.04252892721482898,0.00895011097172635
Matoaca High,00340,alg11112,2.5384615384615383,0,0,0,1,0.39601640304628,0.05213825424721734,0.4932630345635618,21,CHESTERFIELD CO PBLC SCHS,1,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1707,-0.39601640304628,-0.05213825424721734
Matoaca High,00340,alg10910,2.5384615384615383,0.7748506018011952,0.5176470588235295,0,0.29411764705882354,0.39601640304628,0.05213825424721734,0.4932630345635618,21,CHESTERFIELD CO PBLC SCHS,109,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1707,0.12163065577724946,-0.05213825424721734
Matoaca High,00340,chem,2.5384615384615383,0.5697149678283402,0.37383177570093457,0.04984423676012461,0.5358255451713395,0.39601640304628,0.05213825424721734,0.4932630345635618,21,CHESTERFIELD CO PBLC SCHS,321,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1707,-0.02218462734534543,-0.0022940174870927296
Matoaca High,00340,bio,2.5384615384615383,0.5927070709821489,0.400369003690037,0.05350553505535055,0.492619926199262,0.39601640304628,0.05213825424721734,0.4932630345635618,21,CHESTERFIELD CO PBLC SCHS,542,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1707,0.004352600643756976,0.0013672808081332116
Matoaca High,00340,gate,2.5384615384615383,0.518911283521673,0.2694805194805195,0,0.6363636363636364,0.39601640304628,0.05213825424721734,0.4932630345635618,21,CHESTERFIELD CO PBLC SCHS,616,1,0.6549712280280134,1,0,0,10218,316236,0.3225203358698504,1707,-0.1265358835657605,-0.05213825424721734
